Taxpayer_ID1,Taxpayer_ID,Year,Tax due,Sector,Sector_Code,Revenues,Other_revenues,Expenses,Net_accounting_profit,Donations_NGO,Donations_Others,Other_additions,Total_additions_to_GP,Total_taxable_profit,Tax_depreciation,Other_deductions,Net_taxable_profit,Donations_allowed,Carried_forward_losses,Tax_base,Exemptions,Investment_incentive,Net_tax_base,Exchange_rate,Net_tax_base_Egyp_Pounds,Donations_Govt,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1,Op_WDV_Bld,Add_Bld,Excl_Bld,Clg_WDV_Bld,Dep_Bld,Op_WDV_Intang,Add_Intang,Excl_Intang,Clg_WDV_Intang,Dep_Intang,Op_WDV_Mach,Add_Mach,Excl_Mach,Clg_WDV_Mach,Dep_Mach,Op_WDV_Others,Add_Others,Excl_Others,Clg_WDV_Others,Dep_Others,Op_WDV_Comp,Add_Comp,Excl_Comp,Clg_WDV_Comp,Dep_Comp
2000005629.00,2000005629.00,2020,15073326,Gen Business,3,3411216346,14642252,3324619651,101238947,230500,0,52093921,52324421,153563368,19368181,59998025,74197162,230500,6974101,66992561,0,0,66992561,1,66992561,7522875,0,0,0,0,0,0,37233816,0,28922572,2406684,0,0,0,0,0,0,0,0,57812359,4264471,0,0,0,5535954,3803087,209000,0,0,0,0,0,0,0
2000005631.00,2000005631.00,2020,0,Gen Business,3,0,0,27535,-27535,0,0,0,0,-27535,0,0,-27535,0,0,-27535,0,0,-27535,1,-27535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005638.00,2000005638.00,2020,656507,Gen Business,3,108993987,0,105002761,3991226,0,0,1011910,1011910,5003136,2085326,0,2917811,0,0,2917811,0,0,2917811,1,2917811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341302,0,0,0,0,0,0,0,0,0
2000005640.00,2000005640.00,2020,1132397,Gen Business,3,58278632,33539,54811811,3500360,0,0,2228157,2228157,5728517,695641,0,5032876,0,0,5032876,0,0,5032876,1,5032876,0,0,0,0,0,0,0,0,0,856500,4562395,0,0,0,0,0,0,0,0,28355,1322323,0,0,0,0,0,0,0,0,62053,112000,0,0,0
2000005641.00,2000005641.00,2020,22008,Gen Business,3,3526470,0,3396866,129604,10800,0,95524,106324,235928,128331,0,107597,9782,0,97815,0,0,97815,1,97815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455523,57801,0,0,0,0,0,0,0,0
2000005642.00,2000005642.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005644.00,2000005644.00,2020,0,Gen Business,3,273874848,11560902,388505507,-103069757,0,0,-5894474,-5894474,-108964231,16579417,0,-125543648,0,0,-125543648,0,0,-125543648,1,-125543648,0,0,0,0,0,0,0,0,0,34272784,27100,0,0,0,0,0,0,0,0,30654661,4469069.5,82755,0,0,9481271,750839,0,0,0,3261673,0,0,0,0
2000005645.00,2000005645.00,2020,60540,Gen Business,3,100812685,23936,100873260,-36639,0,0,344349,344349,307710,38646,0,269065,0,0,269065,0,0,269065,1,269065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154582,0,0,0,0,0,0,0,0,0
2000005647.00,2000005647.00,2020,6368510,Gen Business,3,43603360,27189746,58569598,12223508,0,0,44644259,44644259,56867767,884760,27678519,28304488,0,0,28304488,0,0,28304488,1,28304488,0,0,0,0,0,0,0,0,0,13044671,0,0,0,0,282919,0,0,0,0,648181,0,39246500,0,0,816935,0,0,0,0,0,0,0,0,0
2000005648.00,2000005648.00,2020,0,Gen Business,3,2258393,168895,2469596,-42308,0,0,1753,1753,-40555,0,0,-40555,0,0,-40555,0,0,-40555,1,-40555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005649.00,2000005649.00,2020,352414,Gen Business,3,40092498,958113,39484326,1566285,0,0,54053,54053,1620338,54053,0,1566285,0,0,1566285,0,0,1566285,1,1566285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216211,0,0,0,0,0,0,0,0,0
2000005650.00,2000005650.00,2020,22440074,Gen Business,3,321123924,2061131,254811714,68373341,600000,0,46693781,47293781,115667122,15333461,0,100333662,600000,0,99733662,0,0,99733662,1,99733662,0,0,0,0,0,0,0,0,0,52816275,0,0,0,0,0,0,0,0,0,40680113,0,0,0,0,9855276,131059,0,0,0,35767,16302,0,0,0
2000005651.00,2000005651.00,2020,25186,Gen Business,3,1405707,0,1324020,81687,0,0,30252,30252,111939,0,0,111939,0,0,111939,0,0,111939,1,111939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005652.00,2000005652.00,2020,177024,Gen Business,3,18247253,89508,17660179,676582,0,0,855898,855898,1532480,745708,0,786772,0,0,786772,0,0,786772,1,786772,0,0,0,0,0,0,0,0,0,141276,1013538,0,0,0,0,0,0,0,0,0,0,0,0,0,1638551,551286,0,0,0,153841,127175,0,0,0
2000005654.00,2000005654.00,2020,12496,Gen Business,3,588500,0,545459,43041,0,0,12496,12496,55537,0,0,55537,0,0,55537,0,0,55537,1,55537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005655.00,2000005655.00,2020,121376,Gen Business,3,12836051,189628,12658346,367333,0,0,213408,213408,580741,41291,0,539450,0,0,539450,0,0,539450,1,539450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68119,0,0,0,0,48523,0,0,0,0
2000005657.00,2000005657.00,2020,0,Gen Business,3,0,0,1076,-1076,0,0,1076,1076,0,0,0,0,0,1399,-1399,0,0,-1399,1,-1399,0,0,0,0,468,468,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005659.00,2000005659.00,2020,2920191,Gen Business,3,119021018,3253209,108935715,13338512,0,0,15451229,15451229,28789741,10719798,5091319,12978625,0,0,12978625,0,0,12978625,1,12978625,0,0,0,0,0,0,0,0,0,6365102,0,0,0,0,21950400,0,0,0,0,7314946,18333432,0,0,0,7090362,0,0,0,0,43635,0,0,0,0
2000005663.00,2000005663.00,2020,46415,Gen Business,3,18550584,184648,18547006,188226,0,0,103864,103864,292090,2947,0,289143,0,82854,206289,0,0,206289,1,206289,0,0,0,0,0,0,0,0,82854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11789,0,0,0,0,0,0,0,0,0
2000005664.00,2000005664.00,2020,1612390,Gen Business,3,564712900,2085648,559652775,7145773,0,0,3093314,3093314,10239087,3072910,0,7166177,0,0,7166177,0,0,7166177,1,7166177,0,0,0,0,0,0,0,0,0,41875517.01,0,0,0,0,0,0,0,0,0,289039.36,0,0,0,0,1597000.47,562839.18,0,0,0,672993.41,60835,0,0,0
2000005670.00,2000005670.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005672.00,2000005672.00,2020,81279,Gen Business,3,6648302,0,6287060,361242,0,0,0,0,361242,0,0,361242,0,0,361242,0,0,361242,1,361242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005677.00,2000005677.00,2020,0,Gen Business,3,3821274,0,4521242,-699968,0,0,787905,787905,87937,35465,0,52472,0,800647,-748175,0,0,-748175,1,-748175,0,0,0,0,0,0,0,0,800647,0,0,0,0,0,0,0,0,0,0,69122,0,0,0,0,69940,2799,0,0,0,0,0,0,0,0
2000005679.00,2000005679.00,2020,37180,Gen Business,3,8176801,0,8052207,124594,0,0,44523,44523,169117,3873,0,165244,0,0,165244,0,0,165244,1,165244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15492,0,0,0,0,0,0,0,0,0
2000005685.00,2000005685.00,2020,0,Gen Business,3,0,0,64319,-64319,0,0,0,0,-64319,0,0,-64319,0,0,-64319,0,0,-64319,1,-64319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005686.00,2000005686.00,2020,1604120,Gen Business,3,258178392,442878,257750132,871138,0,0,22554960,22554960,23426098,14432868,493088,8500142,0,1370719,7129423,0,0,7129423,1,7129423,0,0,0,0,0,0,5443187,0,0,57186858,0,0,0,0,0,0,0,0,0,36453154,1521360.4,0,0,0,1071663,4462904,0,0,0,88486,0,0,0,0
2000005687.00,2000005687.00,2020,0,Gen Business,3,4016169,0,5525874,-1509705,0,0,1265360,1265360,-244345,1265360,0,-1509705,0,4122845,-5632550,0,0,-5632550,1,-5632550,0,0,0,0,0,105062,1359176,2544213,114394,25137876,169330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005689.00,2000005689.00,2020,68158,Gen Business,3,26201672,0,26157479,44193,32000,0,277074,309074,353267,30342,0,322926,20000,0,302926,0,0,302926,1,302926,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86766,0,0,0,0,17300,0,0,0,0
2000005692.00,2000005692.00,2020,1407076,Gen Business,3,554062427,469580,555636243,-1104236,0,0,18601513,18601513,17497277,10074522,1169084,6253671,0,0,6253671,0,0,6253671,1,6253671,0,0,0,0,0,0,0,0,0,15195283,3809662,0,0,0,0,0,0,0,0,17676966,91000,0,0,0,10705064,6754600,1251627,0,0,263416,153256,5304,0,0
2000005693.00,2000005693.00,2020,1878047,Gen Business,3,469871469,13505207,439873710,43502966,0,0,23003019,23003019,66505985,12984541,45174567,8346877,0,0,8346877,0,0,8346877,1,8346877,0,0,0,0,0,0,0,0,0,27174791,0,1156088,0,0,0,0,0,0,0,44108872,1013664,138910,0,0,821244,148375,0,0,0,117733,166881,0,0,0
2000005694.00,2000005694.00,2020,0,Gen Business,3,25993436,0,26609175,-615739,0,0,185603,185603,-430136,185603,0,-615739,0,0,-615739,0,0,-615739,1,-615739,0,0,0,0,0,0,0,0,0,948473.35,0,0,0,0,914417.3,0,0,0,0,276181.5,0,0,0,0,264393.75,0,0,0,0,0,0,0,0,0
2000005697.00,2000005697.00,2020,0,Gen Business,3,12530957,617914,23220580,-10071709,0,0,48787,48787,-10022922,19760,0,-10042682,0,21363193,-31405875,0,0,-31405875,15.9931,-491951044,0,0,0,0,7067449,5700513,3108165,612403,4874663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49491,0,0,0,0,14774,0,0,0,0
2000005699.00,2000005699.00,2020,176156,Gen Business,3,384880,2110889,1921968,573801,56280,0,233178,289458,863259,24474,4391,834394,51480,0,782914,0,0,782914,1,782914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97895,0,0,0,0,0,0,0,0,0
2000005700.00,2000005700.00,2020,760877,Gen Business,3,255385048,0,252003372,3381676,0,0,0,0,3381676,0,0,3381676,0,0,3381676,0,0,3381676,1,3381676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005701.00,2000005701.00,2020,5422381,Gen Business,3,532084137,918589,516208083,16794643,5000,0,13997147,14002147,30796790,3325363,3366958,24104469,5000,0,24099469,0,0,24099469,1,24099469,0,0,0,0,0,0,0,0,0,7131407,0,0,0,0,0,0,0,0,0,7475662,333795,0,0,0,2717699,1218147,0,0,0,64934,0,0,0,0
2000005703.00,2000005703.00,2020,18472119,Gen Business,3,612674048,762248,563607159,49829137,0,0,39057110,39057110,88886247,1470789,0,87415458,5317150,0,82098308,0,0,82098308,1,82098308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005705.00,2000005705.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005706.00,2000005706.00,2020,0,Gen Business,3,3228055366,264786697,3431542092,61299971,874219,0,116027718,116901937,178201908,124837383,2970601,50393924,874219,103097413,-53577708,0,0,-53577708,1,-53577708,25000000,0,0,0,20004677,45119457,28830268,0,10879860,1141200650,113378069,12962434,0,0,0,3398730,0,0,0,0,0,0,0,0,172142062,54703080,1568862,0,0,18105017,3968407,31332,0,0
2000005709.00,2000005709.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005710.00,2000005710.00,2020,0,Gen Business,3,0,0,42750,-42750,0,0,0,0,-42750,0,0,-42750,0,141851,-184601,0,0,-184601,1,-184601,0,0,0,0,40930,96591,117851,129851,141851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005713.00,2000005713.00,2020,0,Gen Business,3,1624957346,20907067,1648413051,-2548638,12600,0,53009178,53021778,50473140,26842510,47315685,-23685056,0,0,-23685056,0,0,-23685056,1,-23685056,39000,0,0,0,0,0,0,0,0,215738591,1261669,0,0,0,0,0,0,0,0,58783623,0,0,0,0,2663813,2076575,0,0,0,130650,92339,0,0,0
2000005715.00,2000005715.00,2020,0,Gen Business,3,0,0,27666,-27666,0,0,0,0,-27666,0,0,-27666,0,0,-27666,0,0,-27666,1,-27666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005716.00,2000005716.00,2020,0,Gen Business,3,220324737,17325638,259662968,-22012593,0,0,60995144,60995144,38982551,62881495,3623545,-27522489,0,0,-27522489,0,0,-27522489,1,-27522489,0,0,0,0,0,0,0,0,0,788756355,224280,0,0,0,0,0,0,0,0,0,0,0,0,0,71247430,19151695,1004784,0,0,2095273,72483,0,0,0
2000005717.00,2000005717.00,2020,18279811,Gen Business,3,420501961,1524929,358355781,63671109,2153107,0,62088802,64241909,127913018,35273457,9895958,82743603,1500000,0,81243603,0,0,81243603,1,81243603,0,0,0,0,0,0,0,0,0,72142729,86094,0,0,0,7570664,0,0,0,0,87430299,1959027,0,0,0,20683666,5463959,605750,0,0,2022528,651216,0,0,0
2000005718.00,2000005718.00,2020,0,Gen Business,3,233934225,4790060,371016613,-132292328,0,0,1488897,1488897,-130803431,782118,37900,-131623449,0,651707600,-783331049,0,0,-783331049,1,-783331049,0,0,0,0,0,0,13722019,321329431,316656150,0,0,0,0,0,449273,0,0,0,0,0,0,0,0,0,2790785,130375,0,0,0,23170,0,0,0,0
2000005719.00,2000005719.00,2020,13676066,Gen Business,3,113476827,2848297431,807009107,2154765151,121414689,0,636466430,757881119,2912646270,25225744,109361218,2778059309,85103466,0,2692955843,2632173328,0,60782515,1,60782515,28567883,0,0,0,0,0,0,0,0,34875626,0,0,0,0,0,0,0,0,0,2803435,0,0,0,0,15548896,3983764,144685,0,0,23981287,12205927,318994,0,0
2000005720.00,2000005720.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005722.00,2000005722.00,2020,0,Gen Business,3,8718065,0,8968439,-250374,0,0,0,0,-250374,0,0,-250374,0,0,-250374,0,0,-250374,1,-250374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005723.00,2000005723.00,2020,1241384,Gen Business,3,38221111,89787,34110772,4200126,0,0,1686446,1686446,5886572,369309,0,5517263,0,0,5517263,0,0,5517263,1,5517263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491901,610000,0,0,0,88240,99428,0,0,0
2000005725.00,2000005725.00,2020,1242610,Gen Business,3,145679621,9344024,143598668,11424976,0,0,3985075,3985075,15410052,543315,9344024,5522712,0,0,5522712,0,0,5522712,1,5522712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787544,385717,0,0,0,0,0,0,0,0
2000005727.00,2000005727.00,2020,22495,Gen Business,3,1827260,0,1727284,99976,0,0,26000,26000,125976,26000,0,99976,0,0,99976,0,0,99976,1,99976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76275,0,0,0,0,6931,0,0,0,0
2000005728.00,2000005728.00,2020,773598,Gen Business,3,58314043,176108,55981262,2508889,0,0,1121423,1121423,3630312,192098,0,3438214,0,0,3438214,0,0,3438214,1,3438214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217601,277192.8,0,0,0,1917,134883,0,0,0
2000005729.00,2000005729.00,2020,0,Gen Business,3,0,0,125354,-125354,0,0,13004,13004,-112350,2681,0,-115031,0,317584,-432615,0,0,-432615,1,-432615,0,0,0,0,0,0,0,0,317584.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10723.59,0,0,0,0,0,0,0,0,0
2000005731.00,2000005731.00,2020,0,Gen Business,3,50288226,1143,96361342,-46071974,0,0,1283510,1283510,-44788464,1042971,0,-45831434,0,68036138,-113867572,0,0,-113867572,1,-113867572,0,0,0,0,0,0,0,32028643,36007495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582232,0,0,0,0,294825,0,0,0,0
2000005732.00,2000005732.00,2020,1161316,Gen Business,3,762418567,6725656,764016558,5127665,0,0,1435611,1435611,6563275,1401871,0,5161404,0,0,5161404,0,0,5161404,1,5161404,0,0,0,0,0,0,0,0,0,4201476.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982207,4203842,519221.06,0,0,50181,0,0,0,0
2000005736.00,2000005736.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005739.00,2000005739.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005740.00,2000005740.00,2020,0,Gen Business,3,0,0,7410,-7410,0,0,0,0,-7410,0,0,-7410,0,0,-7410,0,0,-7410,1,-7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005741.00,2000005741.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005742.00,2000005742.00,2020,0,Gen Business,3,0,0,95615,-95615,0,0,0,0,-95615,0,0,-95615,0,0,-95615,0,0,-95615,1,-95615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005744.00,2000005744.00,2020,0,Gen Business,3,0,664700,4462809,-3798109,0,0,688978,688978,-3109131,51164,554652,-3714947,0,4481362,-8196309,0,0,-8196309,1,-8196309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005746.00,2000005746.00,2020,0,Gen Business,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005747.00,2000005747.00,2020,309980,Gen Business,3,8383338,0,7336586,1046752,0,0,503909,503909,1550661,82971,0,1467691,90000,0,1377691,0,0,1377691,1,1377691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005750.00,2000005750.00,2020,0,Gen Business,3,187574209,22153639,198244347,11483501,0,0,10558438,10558438,22041939,12475718,0,9566221,0,116177437,-106611216,0,0,-106611216,1,-106611216,0,0,0,0,0,72750950,90206298,53552940,116177437,68085779,227468867,0,0,0,0,0,0,0,0,0,0,0,0,0,2015083,1974797,0,0,0,266554,716772,0,0,0
2000005752.00,2000005752.00,2020,12186682,Gen Business,3,925145722,6402313,885516105,46031930,0,0,24856853,24856853,70888783,9850891,6874863,54163029,0,0,54163029,0,0,54163029,1,54163029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24973204,2862701.8,0,0,0,2842165,3250722,184967,0,0,235093,141031,0,0,0
2000005753.00,2000005753.00,2020,0,Gen Business,3,-31020354,29772712,113730491,-114978133,0,0,22426356,22426356,-92551777,38063158,29904034,-160518969,0,335816232,-496335201,0,0,-496335201,1,-496335201,0,0,0,0,0,122203359,0,89380828,124232045,637615660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24240057,0,0,0,0,244722,0,0,0,0
2000005755.00,2000005755.00,2020,128029,Gen Business,3,28978230,0,28338762,639468,0,0,0,0,639468,70450,0,569018,0,0,569018,0,0,569018,1,569018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41184,0,0,0,0,0,0,0,0,0,187946.25,0,0,0,0,38690,0,0,0,0
2000005757.00,2000005757.00,2020,574478,Gen Business,3,25616131,0,23687006,1929125,0,0,624109,624109,2553234,0,0,2553234,0,0,2553234,0,0,2553234,1,2553234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005758.00,2000005758.00,2020,1750999,Gen Business,3,25103927,0,16756287,8347640,0,0,0,0,8347640,565423,0,7782217,0,0,7782217,0,0,7782217,1,7782217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544970,536500,0,0,0,87450,2661,0,0,0
2000005759.00,2000005759.00,2020,295691,Gen Business,3,35928277,0,34600055,1328222,15000,0,2588,17588,1345810,16627,0,1329183,15000,0,1314183,0,0,1314183,1,1314183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7999,0,0,0,0,17255,0,0,0
2000005760.00,2000005760.00,2020,64575,Gen Business,3,1910250,0,1623250,287000,0,0,0,0,287000,0,0,287000,0,0,287000,0,0,287000,1,287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005761.00,2000005761.00,2020,110419,Gen Business,3,12734544,0,12241331,493213,0,0,0,0,493213,2463,0,490750,0,0,490750,0,0,490750,1,490750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005763.00,2000005763.00,2020,607262,Gen Business,3,12838424,0,11797411,1041013,0,0,2204319,2204319,3245332,546391,0,2698941,0,0,2698941,0,0,2698941,1,2698941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682813,395026,0,0,0,508734,45129,0,0,0
2000005764.00,2000005764.00,2020,286911,Gen Business,3,29999767,116255,29033679,1082343,0,0,219117,219117,1301460,26298,0,1275162,0,0,1275162,0,0,1275162,1,1275162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005766.00,2000005766.00,2020,97367,Gen Business,3,3516700,0,3083958,432742,0,0,0,0,432742,0,0,432742,0,0,432742,0,0,432742,1,432742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005768.00,2000005768.00,2020,0,Gen Business,3,457592715,0,478670496,-21077781,0,0,114301,114301,-20963480,157333,0,-21120813,0,0,-21120813,0,0,-21120813,1,-21120813,0,0,0,0,0,0,0,0,0,2857906,0,0,0,0,69422,0,0,0,0,0,0,0,0,0,42721,0,0,0,0,42545,0,0,0,0
2000005770.00,2000005770.00,2020,1364335,Gen Business,3,44708696,0,40376410,4332286,45900,0,2049759,2095659,6427945,264599,53736,6109611,45900,0,6063711,0,0,6063711,1,6063711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452003.09,81203.1,0,0,0,117081.27,145513,0,0,0
2000005772.00,2000005772.00,2020,29734,Gen Business,3,8414809,0,8258545,156264,0,0,52179,52179,208443,76290,0,132153,0,0,132153,0,0,132153,1,132153,0,0,0,0,0,30651,76164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18895,0,0,0,0,23143,119990,0,0,0
2000005773.00,2000005773.00,2020,0,Gen Business,3,1653986615,41541063,1718410886,-22883208,145990,0,15108016,15254006,-7629202,1016670,33982441,-42628313,0,53092037,-95720350,0,0,-95720350,1,-95720350,0,0,0,0,0,0,11782547,0,53092037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312746,1458063,704130,0,0,0,0,0,0,0
2000005774.00,2000005774.00,2020,13517523,Gen Business,3,163093875,2376157,114242012,51228020,6108185,0,29342450,35450635,86678655,20592985,0,66085670,6007788,0,60077882,0,0,60077882,1,60077882,6768791,0,0,0,0,0,0,0,0,294122847,8753702,0,0,0,0,0,0,0,0,0,0,0,0,0,19174157,4373216,0,0,0,0,0,0,0,0
2000005775.00,2000005775.00,2020,9144168,Gen Business,3,929654778,11762968,875794617,65623129,0,0,105359824,105359824,170982953,36086918,22042252,112853783,0,72213036,40640747,0,0,40640747,1,40640747,0,0,0,0,0,0,0,62304686,9908350,70251337,999592,0,0,0,14026403,0,0,0,0,77248575,47210944,0,0,0,204794,0,0,0,0,11266,0,0,0,0
2000005778.00,2000005778.00,2020,0,Gen Business,3,1122000175,192961,1138138076,-15944940,0,0,621771,621771,-15323169,621771,0,-15944940,0,16102370,-32047310,0,0,-32047310,1,-32047310,0,0,0,0,0,0,0,0,16102370,608937,0,0,0,0,0,0,0,0,0,2715626,0,370039,0,0,4927,0,0,0,0,0,0,0,0,0
2000005782.00,2000005782.00,2020,0,Gen Business,3,45139339,0,51042653,-5903314,0,0,8764142,8764142,2860828,9325249,0,-6464421,0,0,-6464421,0,0,-6464421,1,-6464421,0,0,0,0,0,0,0,0,0,797000,0,0,0,0,0,0,0,0,0,13250155,22781250,0,0,0,1110190,0,0,0,0,0,0,0,0,0
